SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.5,5.75,2,1,11,47
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.5,20.35,25,1,8,21
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.6,27.55,25,1,7,58
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.6,20.55,24,1,7,24
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-19.7,17.95,23,1,5,49
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.6,30.05,24,1,4,44
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.9,29.15,26,1,2,39
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.8,14.75,12,2,6,8
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,23.2,14.15,24,2,5,29
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.1,12.75,9,3,11,4
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.5,28.85,25,3,10,35
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.6,18.45,24,3,10,4
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.4,27.45,25,3,8,51
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.65,1,3,6,2
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.2,6.25,2,3,4,55
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.2,15.75,10,4,9,19
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.9,25.85,28,4,8,43
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,21.1,4.35,21,4,7,59
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.4,26.05,28,4,7,1
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.1,22.85,25,4,5,48
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.7,6.55,2,4,5,8
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2023,22300108,NOP,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.2,36.55,31,4,4,39
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.0,7.85,4,1,9,51
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.2,30.15,26,1,8,7
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,12.5,22.45,21,2,7,40
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.4,34.35,31,2,6,19
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.0,28.85,26,2,4,32
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.8,31.65,27,2,2,15
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.6,21.65,24,3,10,27
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-3.6,31.35,26,3,6,8
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.5,31.05,25,3,4,30
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.3,6.65,5,4,6,27
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.4,7.65,5,4,6,1
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.8,29.45,27,4,4,2
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.0,28.85,27,4,3,37
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.8,30.25,26,4,3,1
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-01-2023,22300126,GSW,SAC,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.6,11.35,7,4,0,33
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.2,31.25,26,1,8,45
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.0,22.75,27,1,8,19
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.6,23.05,27,1,7,26
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.5,30.95,26,1,6,18
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.9,26.15,26,1,4,22
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.6,28.05,27,2,5,44
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,5.45,0,2,4,37
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,7.85,2,2,0,51
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,6.7,30.55,26,3,11,2
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-23.5,15.55,25,3,10,14
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.1,17.95,25,3,9,23
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.8,27.85,25,3,6,27
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.5,23.15,26,3,5,4
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,5.6,11.15,8,3,4,30
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.2,11.85,9,4,4,20
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-05-2023,22300142,CLE,GSW,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-20.3,13.95,22,4,2,38
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.6,30.55,27,1,11,26
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.4,31.65,26,1,9,41
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,7.55,2,1,8,15
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.8,31.45,26,1,6,51
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.1,21.45,16,1,6,16
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,7.35,2,1,5,23
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.4,34.35,29,1,4,55
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,3.8,32.95,27,1,4,29
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.6,21.75,16,1,3,56
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.3,28.85,27,2,7,9
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.4,28.75,28,2,6,5
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.8,27.35,26,2,4,55
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.2,11.95,6,2,3,40
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-23.2,14.85,25,2,0,44
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Backcourt,Back Court,BC,Back Court Shot,20.8,84.05,81,2,0,0
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,12.95,24,3,11,8
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5.5,6.35,5,3,10,41
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.0,31.85,28,3,8,14
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.2,26.25,26,3,7,39
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,15.6,12.05,17,3,6,19
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.8,34.05,28,3,5,56
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,7.85,23,4,6,54
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-9.7,25.05,22,4,4,19
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.7,34.15,29,4,3,22
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-6.0,33.65,29,4,2,7
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2023,22300145,DET,GSW,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,5.35,0,4,0,29
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.9,21.55,25,1,9,39
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-24.0,2.75,24,1,3,52
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.8,18.45,25,2,6,40
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.7,31.25,27,2,6,20
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.6,25.25,25,2,4,1
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.5,26.85,24,2,0,49
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.0,13.75,14,2,0,15
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.8,24.15,26,3,11,3
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.2,14.85,24,3,8,24
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.3,21.95,24,3,4,30
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.9,33.15,28,4,9,14
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.3,8.35,3,4,8,50
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.2,6.35,2,4,8,29
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.7,17.45,24,4,5,48
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.7,15.75,25,4,3,2
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.1,35.85,34,4,0,18
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-08-2023,22300169,DEN,GSW,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.7,8.25,3,4,0,7
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-3.1,23.55,18,1,10,33
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.7,29.15,26,1,8,12
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.2,24.75,19,1,5,14
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.3,8.45,5,1,4,21
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.0,29.95,28,2,6,13
2024,2023-24,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-11-2023,22300176,GSW,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.6,9.55,7,2,5,53
